confirmed_cases,confirmed_deaths,majority_vaccinated,population_vaccinated
1974056,40832,NV,0
1989160,41278,NV,0
1999567,41534,NV,0
2006197,41755,NV,0
2015257,42129,NV,0
2027544,42565,NV,0
2043901,43041,NV,0
2058301,43483,NV,0
2071142,43884,NV,0
2079200,44121,NV,0
2084384,44323,NV,0
2092421,44763,NV,0
2102130,45211,NV,0
2113880,45607,NV,0
2124070,45923,NV,0
2132742,46281,NV,0
2137959,46447,NV,0
2140838,46607,NV,0
2143427,46781,NV,0
2146121,46950,NV,0
2152280,47331,NV,0
2160809,47717,NV,0
2169650,48095,NV,0
2175151,48294,NV,0
2178095,48419,NV,0
2180429,48544,NV,0
2185088,48908,NV,0.01
2192022,49261,NV,0.02
2199708,49554,NV,0.03
2206627,49881,NV,0.04
2210375,50019,NV,0.05
2212635,50132,NV,0.07
2216856,50425,NV,0.09
2222115,50658,NV,0.12
2227400,50867,NV,0.15
2232510,51076,NV,0.18
2237240,51260,NV,0.19
2239897,51353,NV,0.19
2241354,51425,NV,0.22
2244084,51682,NV,0.25
2247605,51898,NV,0.27
2251242,52088,NV,0.3
2254674,52252,NV,0.31
2257904,52414,NV,0.32
2259743,52504,NV,0.32
2260899,52573,NV,0.33
2263167,52742,NV,0.33
2265502,52907,NV,0.35
2268209,53015,NV,0.36
2270602,53117,NV,0.37
2272633,53211,NV,0.37
2273708,53258,NV,0.37
2274375,53295,NV,0.38
2276111,53420,NV,0.41
2277632,53503,NV,0.46
2279556,53607,NV,0.51
2281303,53683,NV,0.58
2282727,53758,NV,0.6
2283746,53795,NV,0.6
2284337,53812,NV,0.66
2285534,53894,NV,0.73
2286767,53980,NV,0.79
2288155,54041,NV,0.85
2289333,54097,NV,0.9
2290412,54142,NV,0.91
2291135,54171,NV,0.91
2291722,54192,NV,0.91
2292295,54220,NV,0.99
2293421,54299,NV,1.1
2294669,54366,NV,1.24
2295873,54429,NV,1.39
2296982,54473,NV,1.44
2297801,54498,NV,1.46
2298478,54517,NV,1.49
2299059,54531,NV,1.64
2300101,54581,NV,1.79
2301221,54644,NV,1.93
2302344,54687,NV,2.08
2303485,54735,NV,2.12
2304311,54758,NV,2.14
2305013,54784,NV,2.26
2306006,54815,NV,2.41
2307068,54860,NV,2.57
2308142,54894,NV,2.73
2309264,54917,NV,2.88
2310246,54949,NV,2.93
2311025,54964,NV,2.97
2311690,54981,NV,3.06
2312662,55030,NV,3.17
2313705,55066,NV,3.29
2314828,55097,NV,3.43
2316081,55124,NV,3.54
2317198,55151,NV,3.58
2318035,55170,NV,3.61
2318752,55183,NV,3.68
2319886,55221,NV,3.78
2321081,55245,NV,3.92
2322340,55279,NV,4.08
2323638,55311,NV,4.24
2324935,55347,NV,4.29
2325776,55369,NV,4.32
2326550,55381,NV,4.44
2327777,55420,NV,4.58
2329044,55449,NV,4.72
2330440,55489,NV,4.88
2331950,55521,NV,5.04
2333409,55556,NV,5.1
2334433,55577,NV,5.12
2335237,55596,NV,5.26
2336603,55643,NV,5.42
2338123,55707,NV,5.58
2339731,55755,NV,5.75
2341399,55792,NV,5.93
2343046,55836,NV,6.01
2344260,55867,NV,6.06
2345166,55890,NV,6.2
2346560,55937,NV,6.37
2348295,55977,NV,6.52
2350163,56021,NV,6.65
2352042,56085,NV,6.8
2354008,56126,NV,6.88
2355317,56159,NV,6.93
2356345,56190,NV,7.07
2357844,56237,NV,7.22
2359893,56297,NV,7.37
2362052,56352,NV,7.55
2364242,56399,NV,7.76
2366560,56457,NV,7.87
2368150,56498,NV,7.94
2369339,56526,NV,8.05
2370604,56573,NV,8.08
2371895,56616,NV,8.38
2374012,56682,NV,8.68
2376571,56769,NV,8.95
2379159,56847,NV,9.1
2381553,56900,NV,9.17
2382769,56934,NV,9.42
2384564,57004,NV,9.68
2387052,57066,NV,9.88
2389923,57129,NV,10.15
2393002,57192,NV,10.45
2395616,57236,NV,10.57
2397758,57287,NV,10.65
2398900,57319,NV,10.89
2401462,57392,NV,11.15
2404585,57472,NV,11.41
2408595,57552,NV,11.68
2412543,57648,NV,11.96
2416739,57735,NV,12.08
2419254,57772,NV,12.15
2420776,57797,NV,12.35
2424416,57913,NV,12.54
2429354,58025,NV,12.67
2435404,58146,NV,12.79
2442344,58265,NV,12.93
2448908,58363,NV,12.99
2453240,58422,NV,13.03
2455873,58477,NV,13.15
2461415,58629,NV,13.27
2468567,58754,NV,13.4
2476848,58895,NV,13.54
2486343,59053,NV,13.7
2495068,59202,NV,13.76
2500198,59281,NV,13.8
2503710,59384,NV,13.93
2510781,59540,NV,14.07
2520986,59768,NV,14.2
2533301,59980,NV,14.35
2545904,60164,NV,14.49
2558300,60380,NV,14.55
2566875,60514,NV,14.59
2572327,60634,NV,14.71
2582818,60970,NV,14.86
2596134,61309,NV,15.02
2611928,61637,NV,15.19
2628975,61893,NV,15.37
2645597,62157,NV,15.46
2657699,62332,NV,15.5
2667304,62550,NV,15.66
2680076,62921,NV,15.85
2697176,63414,NV,16.05
2716867,63847,NV,16.08
2731325,64068,NV,16.26
2745165,64367,NV,16.34
2757328,64603,NV,16.4
2767743,64797,NV,16.61
2784227,65359,NV,16.82
2804050,65876,NV,17.04
2827388,66447,NV,17.25
2852109,67087,NV,17.47
2876288,67597,NV,17.59
2898049,68008,NV,17.66
2913666,68365,NV,17.83
2933778,69130,NV,18.03
2957359,69854,NV,18.23
2984456,70475,NV,18.42
3012370,71141,NV,18.63
3039616,71710,NV,18.75
3058108,72073,NV,18.82
3073125,72402,NV,18.98
3093661,73136,NV,19.19
3118140,73888,NV,19.4
3146617,74617,NV,19.61
3174223,75346,NV,19.85
3200411,76175,NV,19.96
3218967,76657,NV,20.05
3233178,77156,NV,20.3
3253327,78017,NV,20.59
3277772,78865,NV,20.92
3303694,79548,NV,21.27
3328934,80330,NV,21.68
3353694,81054,NV,21.88
3369387,81482,NV,22.02
3381399,81948,NV,22.44
3398913,82813,NV,22.89
3418792,83609,NV,23.37
3440602,84393,NV,23.85
3461873,85151,NV,24.39
3481347,85847,NV,24.65
3493203,86260,NV,24.82
3501815,86615,NV,25.3
3515641,87371,NV,25.81
3530969,87999,NV,26.29
3548842,88664,NV,26.78
3565644,89307,NV,27.28
3580671,89911,NV,27.52
3588916,90345,NV,27.68
3595410,90673,NV,28.07
3606622,91268,NV,28.46
3619223,91860,NV,28.8
3633386,92418,NV,29.14
3647777,92960,NV,29.5
3661583,93426,NV,29.68
3668794,93734,NV,29.79
3673839,94002,NV,30.08
3683044,94499,NV,30.38
3692939,94979,NV,30.66
3705823,95478,NV,30.91
3717640,95952,NV,31.2
3728246,96427,NV,31.34
3733967,96695,NV,31.43
3738390,96910,NV,31.65
3746106,97328,NV,31.89
3754567,97714,NV,32.13
3764485,98097,NV,32.35
3773700,98453,NV,32.59
3781506,98769,NV,32.7
3785395,98972,NV,32.76
3788209,99153,NV,32.95
3794490,99528,NV,33.15
3801079,99856,NV,33.35
3808612,100159,NV,33.54
3815440,100433,NV,33.74
3820891,100727,NV,33.79
3823879,100891,NV,33.84
3825917,101049,NV,33.92
3828336,101212,NV,34.16
3833952,101548,NV,34.37
3840041,101847,NV,34.56
3847226,102088,NV,34.65
3852397,102300,NV,34.65
3854405,102421,NV,34.65
3856359,102558,NV,34.72
3858248,102717,NV,34.9
3862959,103014,NV,35.08
3869728,103225,NV,35.19
3877032,103434,NV,35.19
3880371,103523,NV,35.23
3883316,103615,NV,35.27
3885416,103716,NV,35.41
3890974,103950,NV,35.56
3898240,104159,NV,35.7
3908469,104367,NV,35.81
3919151,104521,NV,35.92
3929950,104663,NV,35.97
3936582,104765,NV,36
3941923,104856,NV,36.09
3950774,105059,NV,36.18
3963917,105236,NV,36.26
3982738,105380,NV,36.35
4003280,105545,NV,36.43
4026198,105693,NV,36.47
4042152,105791,NV,36.49
4055643,105871,NV,36.55
4075351,106047,NV,36.62
4100292,106205,NV,36.7
4133396,106373,NV,36.77
4168560,106529,NV,36.83
4206731,106690,NV,36.86
4232143,106793,NV,36.88
4255206,106880,NV,36.94
4287117,107086,NV,37.01
4323009,107303,NV,37.08
4363754,107524,NV,37.15
4408776,107712,NV,37.23
4452612,107907,NV,37.26
4481918,108027,NV,37.28
4506669,108151,NV,37.35
4542568,108417,NV,37.43
4582137,108668,NV,37.51
4625614,108958,NV,37.58
4668581,109206,NV,37.66
4708604,109483,NV,37.71
4735258,109635,NV,37.73
4753922,109788,NV,37.8
4785138,110105,NV,37.87
4818112,110427,NV,37.94
4853339,110698,NV,38.01
4890332,110989,NV,38.09
4923680,111261,NV,38.12
4943428,111423,NV,38.14
4959461,111561,NV,38.14
4986161,111862,NV,38.14
5012980,112173,NV,38.14
5040518,112459,NV,38.14
5052182,112618,NV,38.14
5057946,112740,NV,38.14
5062889,112835,NV,38.17
5066370,112902,NV,38.17
5073037,113083,NV,38.17
5079916,113193,NV,38.17
5086452,113326,NV,38.17
5093353,113439,NV,38.17
5099723,113537,NV,38.17
5103154,113593,NV,38.17
5105901,113633,NV,38.17
5110233,113693,NV,38.17
5113255,113738,NV,38.17
5119367,113853,NV,38.17
5125225,113939,NV,38.17
5131059,114038,NV,38.17
5135046,114104,NV,38.17
5137302,114138,NV,38.17
5143422,114223,NV,38.17
5148651,114294,NV,38.17
5153795,114366,NV,38.17
5158926,114431,NV,38.17
5163689,114492,NV,38.17
5165928,114525,NV,38.17
5167659,114551,NV,38.17
5172101,114614,NV,38.17
5176322,114678,NV,38.17
5180177,114733,NV,38.17
5183807,114765,NV,38.17
5187213,114793,NV,38.17
5188740,114804,NV,38.17
5189976,114815,NV,38.17
5192611,114848,NV,38.17
5195136,114872,NV,38.17
5197694,114911,NV,38.17
5199775,114934,NV,38.17
5202690,114961,NV,38.17
5203875,114969,NV,38.17
5204632,114973,NV,38.17
5206731,114995,NV,38.17
5208892,115030,NV,38.17
5211118,115052,NV,38.17
5213143,115072,NV,38.17
5215360,115086,NV,38.17
5215627,115089,NV,38.17
5216044,115093,NV,38.17
5218179,115121,NV,38.17
5219784,115148,NV,38.17
5221359,115174,NV,38.17
5222493,115190,NV,38.17
5223367,115201,NV,38.17
5223754,115207,NV,38.17
5224058,115210,NV,38.17
5225140,115222,NV,38.17
5226284,115240,NV,38.17
5227305,115250,NV,38.17
5228118,115260,NV,38.17
5228886,115272,NV,38.17
5229187,115280,NV,38.17
5229411,115283,NV,38.17
5230066,115297,NV,38.17
5230878,115313,NV,38.17
5231933,115334,NV,38.17
5232613,115345,NV,38.17
5233265,115361,NV,38.17
5233564,115364,NV,38.17
5233764,115365,NV,38.17
5233764,115365,NV,38.17
5233764,115365,NV,38.17
5233764,115365,NV,38.17
5233764,115365,NV,38.17
5233764,115365,NV,38.17
5233764,115365,NV,38.17
5237354,115403,NV,38.17
5237354,115403,NV,38.17
5237354,115403,NV,38.17
5237354,115403,NV,38.17
5237354,115403,NV,38.17
5237354,115403,NV,38.17
5237354,115403,NV,38.17
5240195,115451,NV,38.17
5240195,115451,NV,38.17
5240195,115451,NV,38.17
5240195,115451,NV,38.17
5240195,115451,NV,38.17
5240195,115451,NV,38.17
5240195,115451,NV,38.17
5242327,115492,NV,38.17
5242327,115492,NV,38.17
5242327,115492,NV,38.17
5242327,115492,NV,38.17
5242327,115492,NV,38.17
5242327,115492,NV,38.17
5242327,115492,NV,38.17
5244223,115523,NV,38.17
5244223,115523,NV,38.17
5244223,115523,NV,38.17
5244223,115523,NV,38.17
5244223,115523,NV,38.17
5244223,115523,NV,38.17
5244223,115523,NV,38.17
5245823,115559,NV,38.17
5245823,115559,NV,38.17
5245823,115559,NV,38.17
5245823,115559,NV,38.17
5245823,115559,NV,38.17
5245823,115559,NV,38.17
5245823,115559,NV,38.17
5284337,116306,NV,38.17
5284385,116307,NV,38.17
5284420,116310,NV,38.17
5284484,116313,NV,38.17
5284534,116313,NV,38.17
5284597,116316,NV,38.17
5284629,116316,NV,38.17
5285704,116334,NV,38.17
5285730,116335,NV,38.17
5285764,116338,NV,38.17
5285796,116339,NV,38.17
5285836,116339,NV,38.17
5285871,116341,NV,38.17
5285909,116341,NV,38.17
5286931,116359,NV,38.17
5286959,116361,NV,38.17
5286989,116363,NV,38.17
5287020,116364,NV,38.17
5287065,116365,NV,38.17
5287095,116367,NV,38.17
5287122,116367,NV,38.17
5288270,116382,NV,38.17
5288294,116385,NV,38.17
5288322,116386,NV,38.17
5288357,116389,NV,38.17
5288404,116391,NV,38.17
5288439,116394,NV,38.17
5288473,116395,NV,38.17
5288509,116396,NV,38.17
5288545,116398,NV,38.17
5288579,116399,NV,38.17
5288620,116401,NV,38.17
5289732,116422,NV,38.17
5289787,116423,NV,38.17
5289844,116424,NV,38.17
5289923,116424,NV,38.17
5289986,116427,NV,38.17
5290040,116428,NV,38.17
5290117,116431,NV,38.17
5291621,116441,NV,38.17
5291700,116443,NV,38.17
5291779,116443,NV,38.17
5291868,116444,NV,38.17
5291947,116445,NV,38.17
5292020,116448,NV,38.17
5292128,116449,NV,38.17
5294357,116463,NV,38.17
5294486,116463,NV,38.17
5294643,116463,NV,38.17
5294794,116463,NV,38.17
5294949,116465,NV,38.17
5295103,116466,NV,38.17
5295299,116468,NV,38.17
5298325,116483,NV,38.17
5298604,116484,NV,38.17
5298881,116485,NV,38.17
5299165,116486,NV,38.17
5299442,116488,NV,38.17
5299664,116489,NV,38.17
5303833,116505,NV,38.17
5304149,116506,NV,38.17
5304634,116508,NV,38.17
5305063,116508,NV,38.17
5305455,116508,NV,38.17
5305875,116510,NV,38.17
5306219,116511,NV,38.17
5306713,116511,NV,38.17
5312730,116549,NV,38.17
5313322,116551,NV,38.17
5313939,116552,NV,38.17
5314531,116552,NV,38.17
5315071,116554,NV,38.17
5315613,116555,NV,38.17
5325288,116580,NV,38.17
5325948,116582,NV,38.17
5326639,116584,NV,38.17
5327363,116585,NV,38.17
5328138,116586,NV,38.17
5328726,116588,NV,38.17
5329263,116591,NV,38.17
5341445,116629,NV,38.17
5342118,116630,NV,38.17
5342895,116633,NV,38.17
5343674,116634,NV,38.17
5344324,116634,NV,38.17
5360956,116679,NV,38.17
5361560,116681,NV,38.17
5362294,116681,NV,38.17
5362980,116682,NV,38.17
5363758,116685,NV,38.17
5364432,116685,NV,38.17
5365009,116685,NV,38.17
5365512,116687,NV,38.17
5366011,116690,NV,38.17
5390574,116761,NV,38.17
5391216,116763,NV,38.17
5391762,116765,NV,38.17
5392365,116766,NV,38.17
5392816,116767,NV,38.17
5393218,116770,NV,38.17
5393630,116772,NV,38.17
5394128,116774,NV,38.17
5431208,116866,NV,38.17
5431736,116867,NV,38.17
5432271,116867,NV,38.17
5432591,116868,NV,38.17
5432840,116868,NV,38.17
5433127,116872,NV,38.17
5477614,117035,NV,38.17
5478025,117037,NV,38.17
5478336,117039,NV,38.17
5478645,117039,NV,38.17
5478864,117040,NV,38.17
5479048,117043,NV,38.17
5479206,117044,NV,38.17
5479387,117045,NV,38.17
5479598,117046,NV,38.17
5479793,117048,NV,38.17
5479938,117049,NV,38.17
5480098,117050,NV,38.17
5480251,117054,NV,38.17
5480392,117057,NV,38.17
5480495,117059,NV,38.17
5480652,117061,NV,38.17
5480779,117063,NV,38.17
5480863,117064,NV,38.17
5560188,117475,NV,38.17
5583170,117679,NV,38.17
5583231,117681,NV,38.17
5583316,117683,NV,38.17
5583411,117684,NV,38.17
5583518,117686,NV,38.17
5583603,117686,NV,38.17
5583709,117687,NV,38.17
5600684,117877,NV,38.17
5600741,117878,NV,38.17
5600801,117878,NV,38.17
5600890,117879,NV,38.17
5600960,117880,NV,38.17
5601042,117881,NV,38.17
5601102,117881,NV,38.17
5601163,117883,NV,38.17
5601211,117885,NV,38.17
5617643,118064,NV,38.17
5617701,118067,NV,38.17
5617767,118068,NV,38.17
5617810,118069,NV,38.17
5617842,118070,NV,38.17
5617870,118070,NV,38.17
5617906,118070,NV,38.17
5617950,118072,NV,38.17
5618015,118074,NV,38.17
5618081,118075,NV,38.17
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
4,0,NV,0
6,0,NV,0
8,0,NV,0
29,0,NV,0
50,0,NV,0
79,0,NV,0
94,0,NV,0
110,0,NV,0
135,0,NV,0
158,0,NV,0
162,0,NV,0
189,0,NV,0
217,0,NV,0
238,0,NV,0
274,0,NV,0
303,1,NV,0
309,1,NV,0
320,1,NV,0
338,1,NV,0
350,2,NV,0
369,4,NV,0
386,4,NV,0
400,5,NV,0
406,6,NV,0
415,6,NV,0
424,7,NV,0
456,7,NV,0
473,7,NV,0
494,7,NV,0
501,7,NV,0
480,7,NV,0
483,8,NV,0
492,8,NV,0
493,9,NV,0
502,9,NV,0
508,9,NV,0
517,9,NV,0
528,10,NV,0
535,10,NV,0
543,12,NV,0
549,12,NV,0
557,12,NV,0
563,12,NV,0
596,14,NV,0
606,15,NV,0
620,15,NV,0
625,15,NV,0
630,15,NV,0
643,17,NV,0
648,17,NV,0
652,17,NV,0
655,17,NV,0
657,17,NV,0
670,17,NV,0
673,17,NV,0
684,17,NV,0
694,18,NV,0
702,18,NV,0
707,19,NV,0
711,19,NV,0
717,19,NV,0
719,19,NV,0
724,19,NV,0
732,19,NV,0
733,19,NV,0
734,20,NV,0
737,20,NV,0
738,20,NV,0
746,20,NV,0
749,20,NV,0
753,20,NV,0
764,22,NV,0
769,22,NV,0
787,22,NV,0
789,22,NV,0
803,22,NV,0
811,22,NV,0
816,22,NV,0
821,22,NV,0
823,22,NV,0
825,23,NV,0
826,23,NV,0
828,23,NV,0
832,23,NV,0
834,23,NV,0
845,23,NV,0
845,23,NV,0
845,23,NV,0
846,23,NV,0
847,23,NV,0
847,23,NV,0
847,23,NV,0
847,23,NV,0
848,23,NV,0
848,23,NV,0
849,24,NV,0
849,24,NV,0
850,24,NV,0
853,24,NV,0
859,25,NV,0
876,25,NV,0
882,25,NV,0
885,25,NV,0
902,26,NV,0
907,26,NV,0
919,26,NV,0
924,26,NV,0
929,27,NV,0
932,27,NV,0
936,27,NV,0
943,28,NV,0
947,28,NV,0
952,28,NV,0
955,28,NV,0
956,28,NV,0
960,29,NV,0
965,29,NV,0
974,29,NV,0
977,29,NV,0
985,29,NV,0
986,30,NV,0
987,31,NV,0
989,31,NV,0
997,31,NV,0
1009,31,NV,0
1026,32,NV,0
1037,32,NV,0
1044,33,NV,0
1054,33,NV,0
1064,33,NV,0
1096,33,NV,0
1117,34,NV,0
1141,34,NV,0
1166,34,NV,0
1174,34,NV,0
1192,34,NV,0
1202,35,NV,0
1218,35,NV,0
1237,35,NV,0
1243,35,NV,0
1264,35,NV,0
1278,35,NV,0
1286,36,NV,0
1291,36,NV,0
1300,37,NV,0
1309,37,NV,0
1318,37,NV,0
1325,37,NV,0
1335,37,NV,0
1353,37,NV,0
1364,37,NV,0
1385,37,NV,0
1393,37,NV,0
1409,37,NV,0
1421,38,NV,0
1434,38,NV,0
1440,38,NV,0
1457,40,NV,0
1485,40,NV,0
1493,40,NV,0
1506,41,NV,0
1516,42,NV,0
1521,42,NV,0
1527,42,NV,0
1533,42,NV,0
1536,43,NV,0
1543,43,NV,0
1551,43,NV,0
1556,43,NV,0
1570,44,NV,0
1585,44,NV,0
1595,44,NV,0
1611,44,NV,0
1626,44,NV,0
1636,44,NV,0
1653,45,NV,0
1669,45,NV,0
1679,45,NV,0
1693,45,NV,0
1712,45,NV,0
1741,45,NV,0
1759,45,NV,0
1773,45,NV,0
1780,45,NV,0
1808,45,NV,0
1812,45,NV,0
1827,45,NV,0
1856,45,NV,0
1876,46,NV,0
1890,46,NV,0
1904,46,NV,0
1917,46,NV,0
1927,46,NV,0
1934,46,NV,0
1946,47,NV,0
1959,47,NV,0
1967,47,NV,0
1998,47,NV,0
2008,47,NV,0
2010,47,NV,0
2033,48,NV,0
2046,48,NV,0
2061,48,NV,0
2097,48,NV,0
2122,48,NV,0
2145,48,NV,0
2155,48,NV,0
2177,49,NV,0
2206,49,NV,0
2226,49,NV,0
2251,49,NV,0
2268,50,NV,0
2294,50,NV,0
2313,51,NV,0
2337,51,NV,0
2388,51,NV,0
2417,51,NV,0
2450,51,NV,0
2501,51,NV,0
2531,51,NV,0
2560,51,NV,0
2623,52,NV,0
2663,53,NV,0
2701,53,NV,0
2759,53,NV,0
2807,53,NV,0
2851,53,NV,0
2872,54,NV,0
2916,54,NV,0
2981,55,NV,0
3044,57,NV,0
3082,58,NV,0
3124,58,NV,0
3149,59,NV,0
3165,60,NV,0
3196,61,NV,0
3245,61,NV,0
3309,61,NV,0
3370,61,NV,0
3441,61,NV,0
3514,62,NV,0
3560,62,NV,0
3620,62,NV,0
3700,63,NV,0
3795,63,NV,0
3883,64,NV,0
3957,64,NV,0
4030,65,NV,0
4104,67,NV,0
4208,68,NV,0
4296,68,NV,0
4377,69,NV,0
4477,69,NV,0
4564,69,NV,0
4699,71,NV,0
4763,71,NV,0
4870,72,NV,0
4988,73,NV,0
5117,74,NV,0
5303,74,NV,0
5511,75,NV,0
5716,76,NV,0
5857,77,NV,0
6024,78,NV,0
6225,80,NV,0
6455,80,NV,0
6731,80,NV,0
6965,81,NV,0
7303,82,NV,0
7505,83,NV,0
7806,86,NV,0
8104,87,NV,0
8487,90,NV,0
8849,90,NV,0
9180,91,NV,0
9708,92,NV,0
10029,95,NV,0
10418,98,NV,0
10893,102,NV,0
11436,105,NV,0
11950,109,NV,0
12557,114,NV,0
13048,119,NV,0
13477,119,NV,0
14001,120,NV,0
14710,128,NV,0
15457,135,NV,0
15848,143,NV,0
16218,147,NV,0
16728,158,NV,0
17306,160,NV,0
17962,168,NV,0
18480,174,NV,0
19119,181,NV,0
19753,193,NV,0
20275,201,NV,0
20823,204,NV,0
21426,211,NV,0
22104,217,NV,0
23048,221,NV,0
23807,231,NV,0
24339,240,NV,0
24974,248,NV,0
26186,256,NV,0
26901,262,NV,0
27846,269,NV,0
28475,275,NV,0
29989,280,NV,0
30946,291,NV,0
31669,298,NV,0
32378,311,NV,0
32863,319,NV,0
33446,330,NV,0
34294,336,NV,0
34992,347,NV,0
36170,364,NV,0
36967,367,NV,0
37633,376,NV,0
38041,390,NV,0
38680,401,NV,0
39328,407,NV,0
39887,415,NV,0
40529,425,NV,0
41181,431,NV,0
41738,436,NV,0
42128,444,NV,0
42667,453,NV,0
43215,464,NV,0
43804,476,NV,0
44303,478,NV,0
44812,481,NV,0
45311,490,NV,0
45650,497,NV,0
46153,506,NV,0
46778,516,NV,0
47254,524,NV,0
47828,527,NV,0
48459,533,NV,0
48909,535,NV,0
49360,541,NV,0
49725,546,NV,0
50208,553,NV,0
50752,558,NV,0
51377,563,NV,0
52163,569,NV,0
52815,574,NV,0
53310,583,NV,0
53973,588,NV,0
54874,591,NV,0
55695,595,NV,0
56542,601,NV,0
57362,603,NV,0
57994,608,NV,0
58589,611,NV,0
59171,617,NV,0
60074,624,NV,0
60945,631,NV,0
61929,637,NV,0
63010,645,NV,0
63837,651,NV,0
64700,658,NV,0
65527,666,NV,0
66484,678,NV,0
67717,683,NV,0
69074,689,NV,0
70133,698,NV,0
71691,712,NV,0
72862,717,NV,0
73770,725,NV,0
75138,740,NV,0
76816,749,NV,0
78401,760,NV,0
79923,776,NV,0
81537,792,NV,0
84230,811,NV,0
86007,827,NV,0
87812,843,NV,0
89458,856,NV,0
92343,875,NV,0
95278,901,NV,0
97406,915,NV,0
99584,928,NV,0.5
102461,953,NV,0.91
105549,974,NV,1.51
108188,1009,NV,1.76
111568,1041,NV,2.01
113904,1071,NV,2.01
117757,1101,NV,2.01
119958,1146,NV,2.82
123063,1191,NV,3.44
126987,1231,NV,4.15
130657,1275,NV,4.78
137946,1363,NV,5.6
141380,1414,NV,5.86
144642,1462,NV,5.86
147173,1533,NV,6.08
149430,1595,NV,6.37
152089,1647,NV,6.66
156499,1726,NV,7.62
159569,1788,NV,8.6
162400,1848,NV,8.87
164744,1908,NV,8.88
167033,1971,NV,9.78
169327,2022,NV,10.83
172601,2083,NV,11.92
175891,2160,NV,13.16
179537,2227,NV,14.3
182326,2283,NV,14.68
184865,2326,NV,14.68
187349,2391,NV,15.75
190096,2452,NV,16.83
193027,2497,NV,17.91
195734,2563,NV,19.03
198428,2616,NV,20.2
200908,2669,NV,20.2
202492,2724,NV,20.2
204120,2796,NV,20.77
206946,2861,NV,21.41
209867,2918,NV,22.05
213449,2972,NV,22.83
216146,3032,NV,23.12
218800,3082,NV,23.22
220683,3122,NV,23.23
222870,3171,NV,24.3
225847,3208,NV,25.38
228102,3252,NV,26.47
231901,3318,NV,27.2
235206,3369,NV,27.76
238079,3419,NV,27.85
240512,3459,NV,27.85
242906,3521,NV,28
246026,3578,NV,28.22
249365,3638,NV,28.41
253941,3691,NV,28.6
258540,3760,NV,28.79
262009,3811,NV,28.87
265098,3871,NV,28.88
267888,3922,NV,29.02
271859,3973,NV,29.13
276435,4022,NV,29.23
280372,4066,NV,29.35
282198,4118,NV,29.49
288172,4176,NV,29.88
291488,4213,NV,29.88
294503,4276,NV,30.19
298006,4342,NV,30.5
301524,4394,NV,30.82
304411,4460,NV,31.13
308490,4516,NV,31.42
312703,4583,NV,31.5
316535,4640,NV,31.5
318783,4692,NV,31.64
322978,4749,NV,31.75
326405,4816,NV,31.94
330027,4862,NV,32.84
333484,4906,NV,33.84
336470,4956,NV,34.41
338513,4995,NV,34.43
340818,5036,NV,35.71
343615,5089,NV,36.88
346515,5120,NV,38
348662,5152,NV,39.2
351378,5207,NV,40.21
353377,5241,NV,40.55
354865,5271,NV,40.58
356382,5316,NV,41.76
358461,5350,NV,42.83
360247,5374,NV,43.84
361994,5413,NV,44.79
363580,5447,NV,45.64
364859,5474,NV,45.99
365866,5494,NV,46.02
366915,5524,NV,47.07
368178,5558,NV,48.11
369350,5593,NV,49.09
370600,5619,V,50.21
371417,5642,V,51.43
372178,5663,V,51.87
372709,5689,V,51.9
373286,5711,V,53.02
374019,5735,V,54.11
374665,5758,V,55.33
375298,5772,V,55.84
375902,5790,V,56.34
376281,5807,V,56.45
376579,5815,V,56.46
376876,5833,V,57.13
377297,5849,V,57.73
377704,5854,V,58.35
378041,5865,V,59.17
378480,5871,V,60.21
378733,5879,V,60.36
378875,5883,V,60.36
379072,5889,V,61
379376,5896,V,61.46
379613,5905,V,61.8
379911,5913,V,62.2
380151,5919,V,62.68
380311,5927,V,62.74
380431,5931,V,62.74
380584,5936,V,63.37
380793,5941,V,63.97
380976,5950,V,64.56
381187,5953,V,65.05
381364,5959,V,65.46
381517,5964,V,65.56
381569,5966,V,65.56
381715,5972,V,65.94
381853,5976,V,66.31
381994,5979,V,66.62
382155,5982,V,67.02
382295,5986,V,67.3
382360,5986,V,67.37
382506,5986,V,67.37
382607,5989,V,68.16
382721,5990,V,68.83
382873,5991,V,69.46
